Ano da Produção	Identificador do PPG	Código do PPG	Nome do PPG	Área de Avaliação	IES Sigla	IES Nome	ID da Produção	Nome da Produção	Produção vinculada a TCC concluído	Importada Lattes?	Inconsistente	Tipo de Produção	Subtipo de Produção	Item de Detalhamento	Valor do Item de Detalhamento	Área de Concentração	Linha de Pesquisa	Projeto	Nome do Autor Principal	Categoria do Autor Principal	Entre as 5 produções mais relevantes do programa?	Qualis	ISSN	DOI	cited_by_fbwalls_count	cited_by_feeds_count	cited_by_gplus_count	cited_by_msm_count	cited_by_posts_count	cited_by_rdts_count	cited_by_tweeters_count	cited_by_videos_count	cited_by_accounts_count	cited_by_patents_count	mendeley	altmetric_score	is_oa	citations	source_id	SJR	SJR_year	CiteScore	CiteScore_year	PlumX
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Idioma	PORTUGUES	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Natureza	Completo	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Nome da editora	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página final	10	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página inicial	1	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número do DOI	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Observação	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Série	1	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	URL	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	URL do DOI	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822429	INTERSECTIONS BETWEEN ADOLESCENT FERTILITY AND OBESITY¿PATHWAYS AND RESEARCH GAPS FOCUSING ON LATIN AMERICAN POPULATIONS	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Volume	1	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO PROCESSO DE ENVELHECIMENTO	A funcionalidade no processo de envelhecimento feminino sob a perspectiva do curso da vida	SAIONARA MARIA AIRES DA CAMARA	Docente	Não	NA	0077-8923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21754	1.416	2023	11	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Cidade	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Divulgação	MEIO DIGITAL	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Fascículo	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	ISSN / Título do periódico	(2240-4554) MLTJ MUSCLES, LIGAMENTS AND TENDONS JOURNAL	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Idioma	INGLES	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Natureza	Completo	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Nome da editora	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página final	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página inicial	386	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número do DOI	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Observação	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Série	03	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	URL	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	URL do DOI	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11822559	INTERVENTION TREATING KINETIC CHAIN FACTORS VERSUS HEAVY-SLOW RESISTANCE TRAINING IN ATHLETES WITH PATELLAR TENDINOPATHY: PROTOCOL FOR A RANDOMIZED BLIND CLINICAL TRIAL	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Volume	12	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	Tendinopatias: Avaliação, Prevenção, Reabilitação e Retorno à Função	EDUARDO HENRIQUE DIAS ARAUJO	Discente	Não	NA	2240-4554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21100284251	0.241	2023	1.3	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13099136	KNOWLEDGE TRANSLATION IN REHABILITATION SETTINGS IN LOW, LOWER-MIDDLE AND UPPER-MIDDLE-INCOME COUNTRIES: A SCOPING REVIEW	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Cidade	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	ESTUDO SOBRE OS EFEITOS DE TERAPIAS BASEADAS NO CONTEXTO E TRADUÇÃO DO CONHECIMENTO NA PARTICIPAÇÃO DE CRIANÇAS COM DEFICIÊNCIA	ISABELLY CRISTINA RODRIGUES REGALADO MOURA	Egresso	Não	NA	0963-8288	NA	0	0	0	0	18	0	13	0	13	0	33	9	TRUE	7	13710	0.796	2023	5	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13099136	KNOWLEDGE TRANSLATION IN REHABILITATION SETTINGS IN LOW, LOWER-MIDDLE AND UPPER-MIDDLE-INCOME COUNTRIES: A SCOPING REVIEW	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Divulgação	MEIO DIGITAL	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	ESTUDO SOBRE OS EFEITOS DE TERAPIAS BASEADAS NO CONTEXTO E TRADUÇÃO DO CONHECIMENTO NA PARTICIPAÇÃO DE CRIANÇAS COM DEFICIÊNCIA	ISABELLY CRISTINA RODRIGUES REGALADO MOURA	Egresso	Não	NA	0963-8288	NA	0	0	0	0	18	0	13	0	13	0	33	9	TRUE	7	13710	0.796	2023	5	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13099136	KNOWLEDGE TRANSLATION IN REHABILITATION SETTINGS IN LOW, LOWER-MIDDLE AND UPPER-MIDDLE-INCOME COUNTRIES: A SCOPING REVIEW	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Fascículo	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	ESTUDO SOBRE OS EFEITOS DE TERAPIAS BASEADAS NO CONTEXTO E TRADUÇÃO DO CONHECIMENTO NA PARTICIPAÇÃO DE CRIANÇAS COM DEFICIÊNCIA	ISABELLY CRISTINA RODRIGUES REGALADO MOURA	Egresso	Não	NA	0963-8288	NA	0	0	0	0	18	0	13	0	13	0	33	9	TRUE	7	13710	0.796	2023	5	2023	NA
